Item_Identifier,Item_Outlet_Sales,Outlet_Identifier
FDL03,3252.0,OUT049
DRL59,980.0,OUT049
DRM11,5572.0,OUT027
FDA43,3196.0,OUT049
FDZ56,796.0,OUT010
FDI44,980.0,OUT018
FDB50,1292.0,OUT013
FDU15,-1224.0,OUT019
NCJ19,-1036.0,OUT019
FDD48,1868.0,OUT013
NCW42,3636.0,OUT035
FDL24,2908.0,OUT017
NCB30,3124.0,OUT013
FDK25,2724.0,OUT013
FDW28,3196.0,OUT049
FDD47,2836.0,OUT017
FDK16,-388.0,OUT019
FDW37,1504.0,OUT046
FDA48,3640.0,OUT035
FDA14,2448.0,OUT017
FDV15,1644.0,OUT013
FDN22,4116.0,OUT049
NCD55,636.0,OUT045
FDY43,2700.0,OUT013
NCU05,1376.0,OUT017
FDF10,2556.0,OUT035
FDR39,2644.0,OUT018
FDG40,596.0,OUT013
FDZ28,200.0,OUT019
FDE02,1452.0,OUT045
FDU60,2820.0,OUT049
FDM21,4084.0,OUT013
FDV52,16.0,OUT019
NCW06,3052.0,OUT013
FDX36,3732.0,OUT035
FDT35,4220.0,OUT027
NCL19,316.0,OUT010
NCD31,2596.0,OUT046
FDE53,-168.0,OUT019
FDW58,-136.0,OUT019
DRF48,2952.0,OUT046
FDW57,2992.0,OUT035
DRH13,1800.0,OUT017
FDT33,2748.0,OUT013
DRK47,5028.0,OUT027
FDY22,404.0,OUT010
FDC35,1372.0,OUT019
FDO03,3676.0,OUT013
FDF24,1316.0,OUT045
FDF56,2604.0,OUT018
FDD28,988.0,OUT013
FDG53,3732.0,OUT027
FDO27,-316.0,OUT019
NCF54,2420.0,OUT018
FDC20,2388.0,OUT027
FDU10,696.0,OUT046
DRA24,2348.0,OUT018
FDA02,452.0,OUT010
FDG10,1080.0,OUT017
FDW39,916.0,OUT010
FDP04,-820.0,OUT019
NCM55,2932.0,OUT013
FDG47,4044.0,OUT045
NCU41,3128.0,OUT017
NCK31,936.0,OUT017
FDZ46,1708.0,OUT045
FDU13,3812.0,OUT027
NCF19,756.0,OUT045
NCJ43,2748.0,OUT013
NCJ05,2388.0,OUT045
FDS04,3716.0,OUT027
FDX28,-348.0,OUT010
FDB41,2276.0,OUT027
FDG53,2256.0,OUT046
FDL15,532.0,OUT010
FDQ08,1132.0,OUT049
DRN36,1580.0,OUT013
FDI46,4012.0,OUT013
FDG16,4852.0,OUT027
FDV32,1036.0,OUT013
FDF44,244.0,OUT010
FDK04,660.0,OUT018
NCA41,3076.0,OUT013
FDD51,848.0,OUT017
NCZ53,2916.0,OUT045
FDP01,3932.0,OUT027
FDY25,2972.0,OUT049
FDB17,2572.0,OUT018
NCV54,1612.0,OUT018
FDJ32,1144.0,OUT017
FDA37,2116.0,OUT049
FDG35,2972.0,OUT035
NCM05,3876.0,OUT018
FDG45,3360.0,OUT046
FDH28,724.0,OUT013
NCE18,3996.0,OUT049
FDH38,1836.0,OUT045
FDR56,3196.0,OUT013
FDH17,3076.0,OUT027
FDD39,3540.0,OUT049
FDB41,916.0,OUT049
NCR53,3504.0,OUT046
FDX46,1096.0,OUT017
FDV28,724.0,OUT049
FDA08,2396.0,OUT018
FDH45,848.0,OUT017
NCS38,-68.0,OUT010
FDD40,1220.0,OUT010
DRM59,2576.0,OUT035
NCJ43,2484.0,OUT018
NCN29,852.0,OUT013
NCC19,2956.0,OUT045
FDR56,3304.0,OUT035
FDZ43,3956.0,OUT049
FDJ32,-860.0,OUT010
DRH03,1584.0,OUT017
NCZ54,2736.0,OUT035
FDE26,2408.0,OUT017
FDS03,980.0,OUT045
DRZ24,48.0,OUT019
FDO48,4996.0,OUT027
FDW39,2940.0,OUT049
NCK05,1100.0,OUT049
NCK30,4088.0,OUT017
FDT27,3460.0,OUT018
FDS08,916.0,OUT019
NCJ19,996.0,OUT049
FDC58,684.0,OUT045
DRE37,2988.0,OUT013
FDW02,2232.0,OUT035
FDJ02,524.0,OUT010
FDX09,2748.0,OUT045
FDT31,1092.0,OUT010
FDI24,2900.0,OUT049
FDY09,2756.0,OUT045
FDV28,588.0,OUT045
DRM47,3108.0,OUT049
FDT52,2040.0,OUT019
FDI48,652.0,OUT018
FDY55,4204.0,OUT017
FDU48,2124.0,OUT013
FDN25,900.0,OUT045
FDP20,2132.0,OUT049
FDJ15,3004.0,OUT013
FDD04,1964.0,OUT018
FDY58,3580.0,OUT045
FDR37,2676.0,OUT018
FDF44,2124.0,OUT013
FDD32,1340.0,OUT045
FDR57,2632.0,OUT017
DRG39,2364.0,OUT027
FDX15,2620.0,OUT017
DRN37,2572.0,OUT045
FDW40,3764.0,OUT027
FDB32,1604.0,OUT049
FDM40,1988.0,OUT018
FDE39,3396.0,OUT027
DRH49,1444.0,OUT017
FDT46,932.0,OUT049
NCF06,4192.0,OUT035
FDP07,3224.0,OUT017
FDC04,3820.0,OUT013
FDZ32,1816.0,OUT017
FDD50,2644.0,OUT045
FDU56,3080.0,OUT017
FDV34,1320.0,OUT017
NCY41,620.0,OUT013
NCK18,2628.0,OUT046
DRH25,964.0,OUT049
FDT57,3768.0,OUT046
FDV56,1484.0,OUT018
FDV12,1564.0,OUT045
FDN52,1556.0,OUT017
FDX38,1004.0,OUT035
FDE47,1684.0,OUT018
NCO07,3348.0,OUT013
FDV09,3860.0,OUT027
FDZ23,1080.0,OUT019
DRH51,1132.0,OUT018
NCY54,2628.0,OUT045
DRG49,3884.0,OUT013
NCC19,3108.0,OUT049
NCV53,3748.0,OUT045
FDZ47,-272.0,OUT019
NCO26,1516.0,OUT018
NCP02,924.0,OUT045
NCW30,3796.0,OUT018
NCN55,3796.0,OUT046
FDB20,-684.0,OUT010
DRL11,2500.0,OUT013
DRD60,2812.0,OUT045
FDW14,-492.0,OUT010
FDL27,-796.0,OUT010
FDU09,668.0,OUT018
DRH36,2692.0,OUT027
FDP34,3948.0,OUT027
FDE04,2992.0,OUT017
FDZ57,3604.0,OUT027
FDF02,-236.0,OUT010
FDG28,3884.0,OUT045
NCI31,584.0,OUT046
FDT43,876.0,OUT013
FDU20,1988.0,OUT046
FDD53,764.0,OUT013
FDW15,2364.0,OUT045
NCT53,2524.0,OUT045
NCG55,3308.0,OUT027
FDD48,1992.0,OUT035
FDG47,4236.0,OUT049
FDI21,1176.0,OUT017
FDT27,3832.0,OUT017
DRO35,1884.0,OUT013
FDD33,3784.0,OUT017
FDC04,3992.0,OUT035
FDY34,2676.0,OUT013
DRJ49,2140.0,OUT049
FDE05,2428.0,OUT049
FDU31,3600.0,OUT017
NCN19,4444.0,OUT027
FDK56,4412.0,OUT027
FDK58,1824.0,OUT017
NCJ42,1792.0,OUT035
FDZ34,4524.0,OUT027
FDA52,2540.0,OUT018
NCR29,916.0,OUT013
FDT48,3328.0,OUT035
DRJ51,1724.0,OUT019
NCS54,2800.0,OUT046
FDV01,2672.0,OUT035
DRG51,4052.0,OUT027
NCG42,2124.0,OUT013
FDA51,1964.0,OUT049
FDV19,676.0,OUT010
NCT18,2812.0,OUT045
NCS41,2868.0,OUT045
FDO03,3652.0,OUT046
FDL12,-876.0,OUT010
FDY37,444.0,OUT010
FDI58,1620.0,OUT049
FDT28,2092.0,OUT018
NCC42,292.0,OUT010
FDO01,2224.0,OUT017
FDJ02,2412.0,OUT013
FDQ04,420.0,OUT018
DRL47,2036.0,OUT013
FDZ32,1916.0,OUT035
FDC35,3412.0,OUT035
FDX14,1140.0,OUT045
FDZ35,1748.0,OUT013
FDL14,2532.0,OUT013
FDO04,1028.0,OUT049
DRK11,2488.0,OUT017
FDB44,3068.0,OUT018
FDZ50,3052.0,OUT049
FDI12,2940.0,OUT027
FDU43,3904.0,OUT017
FDD58,-332.0,OUT010
FDB27,3192.0,OUT017
FDB04,1140.0,OUT018
NCO17,1908.0,OUT013
FDL12,1084.0,OUT017
DRJ13,2620.0,OUT049
FDD57,1524.0,OUT045
FDW19,1972.0,OUT035
DRD27,1356.0,OUT018
FDH27,3764.0,OUT027
NCW30,5548.0,OUT027
FDR40,1076.0,OUT018
FDG05,2572.0,OUT013
NCY41,-1320.0,OUT019
FDI38,3044.0,OUT018
FDR20,796.0,OUT046
FDE09,1860.0,OUT017
FDN50,-288.0,OUT019
DRF27,2348.0,OUT045
DRF51,636.0,OUT013
NCO02,-792.0,OUT019
FDB51,2492.0,OUT027
FDJ50,908.0,OUT013
FDN52,1428.0,OUT013
FDX14,1260.0,OUT013
FDT27,1860.0,OUT019
FDV10,764.0,OUT013
FDU33,764.0,OUT046
FDU58,2996.0,OUT046
NCP42,4532.0,OUT027
FDL51,4892.0,OUT027
DRH15,2212.0,OUT027
FDU16,1552.0,OUT017
FDW15,2520.0,OUT017
FDQ44,1924.0,OUT045
NCI06,4300.0,OUT027
DRK23,2076.0,OUT019
FDC28,1932.0,OUT035
NCY17,-1256.0,OUT019
NCV05,2132.0,OUT018
FDM34,236.0,OUT019
DRD60,4356.0,OUT027
FDT38,1408.0,OUT046
FDQ57,2052.0,OUT018
FDE59,2076.0,OUT027
NCM43,2576.0,OUT046
DRI51,2804.0,OUT049
NCG30,2072.0,OUT017
NCK54,2060.0,OUT035
FDQ16,-120.0,OUT019
FDI36,3196.0,OUT013
FDX16,3844.0,OUT027
FDA34,2772.0,OUT046
FDJ48,3636.0,OUT018
FDU47,2404.0,OUT035
FDS39,2276.0,OUT046
FDD11,3996.0,OUT046
FDM16,2716.0,OUT027
FDU56,2668.0,OUT018
FDQ32,2104.0,OUT017
DRK35,660.0,OUT013
FDA58,3796.0,OUT049
DRG48,384.0,OUT019
FDT59,1780.0,OUT010
FDQ31,-400.0,OUT019
FDS51,772.0,OUT018
FDW32,2908.0,OUT027
FDI15,5620.0,OUT027
NCV30,1104.0,OUT017
DRG25,3052.0,OUT049
FDT02,620.0,OUT013
FDO33,3300.0,OUT027
FDP38,1000.0,OUT035
FDZ45,3288.0,OUT035
NCA54,4308.0,OUT027
FDU33,872.0,OUT017
FDN58,3840.0,OUT017
FDI05,1196.0,OUT045
FDM57,-520.0,OUT019
NCS42,2884.0,OUT027
FDB57,3508.0,OUT045
FDC03,3084.0,OUT045
FDZ58,1964.0,OUT013
NCK29,1932.0,OUT045
NCR53,3468.0,OUT045
FDE26,3772.0,OUT027
FDU52,2548.0,OUT049
FDE41,2884.0,OUT027
FDU38,2716.0,OUT018
FDA52,2932.0,OUT017
FDW46,1108.0,OUT046
DRI59,3696.0,OUT035
FDT38,1544.0,OUT035
FDL33,2836.0,OUT018
FDQ01,5492.0,OUT027
FDJ08,3012.0,OUT046
FDQ47,708.0,OUT049
NCZ18,3956.0,OUT013
FDE29,1072.0,OUT017
FDF10,3852.0,OUT027
FDC48,1444.0,OUT049
FDY58,3636.0,OUT013
NCX30,1940.0,OUT010
FDV11,2876.0,OUT013
FDT46,836.0,OUT046
DRD01,-948.0,OUT019
FDQ11,4108.0,OUT013
NCM41,1584.0,OUT017
NCC55,644.0,OUT013
FDG45,4884.0,OUT027
NCQ54,2748.0,OUT049
FDM34,2028.0,OUT045
FDD17,1872.0,OUT019
FDN38,5436.0,OUT027
FDB53,2076.0,OUT018
NCL06,4264.0,OUT035
NCV18,-596.0,OUT019
FDX25,2924.0,OUT013
FDB39,916.0,OUT046
FDC33,3268.0,OUT049
NCO14,436.0,OUT018
FDA58,5220.0,OUT027
NCQ02,3052.0,OUT017
NCR53,3648.0,OUT017
FDN52,1448.0,OUT046
FDG26,4052.0,OUT046
FDE23,2324.0,OUT027
DRI37,972.0,OUT013
DRH37,2340.0,OUT018
FDO01,2244.0,OUT035
FDK45,1916.0,OUT049
FDP23,3524.0,OUT049
FDM33,3636.0,OUT035
FDD36,2024.0,OUT017
FDL56,1472.0,OUT017
FDT27,1852.0,OUT010
FDG52,848.0,OUT017
NCL42,3996.0,OUT035
DRJ24,2908.0,OUT046
FDV38,868.0,OUT046
FDT35,2708.0,OUT045
FDY51,3412.0,OUT045
FDC37,1800.0,OUT017
NCP43,2884.0,OUT013
FDO33,1756.0,OUT045
FDW04,1868.0,OUT018
NCC31,2444.0,OUT046
FDK22,3508.0,OUT049
FDJ50,1008.0,OUT017
FDV13,1600.0,OUT017
DRL60,2496.0,OUT017
FDW03,1804.0,OUT017
FDY27,2992.0,OUT035
FDB39,2372.0,OUT027
FDU59,2524.0,OUT045
FDZ57,2204.0,OUT049
FDO21,3692.0,OUT049
FDS43,2700.0,OUT018
FDU28,1140.0,OUT010
FDC51,116.0,OUT010
FDW16,-364.0,OUT010
FDP32,108.0,OUT010
FDB60,1204.0,OUT019
NCQ30,1892.0,OUT046
FDD26,3044.0,OUT049
FDI44,1204.0,OUT045
DRH23,888.0,OUT046
FDO44,1780.0,OUT046
FDG04,2976.0,OUT046
FDM32,2980.0,OUT027
FDM09,2740.0,OUT013
FDZ47,1684.0,OUT013
FDM40,3732.0,OUT027
FDY48,1744.0,OUT017
NCM30,644.0,OUT045
FDX36,1668.0,OUT010
DRF03,752.0,OUT017
FDN51,4244.0,OUT049
FDM57,1492.0,OUT049
FDB35,1628.0,OUT049
FDY13,2740.0,OUT027
FDA37,2148.0,OUT017
NCX53,2368.0,OUT017
FDD59,1084.0,OUT018
FDX10,-1232.0,OUT019
FDC03,2852.0,OUT018
FDW43,3780.0,OUT035
FDW10,2812.0,OUT046
FDY14,5604.0,OUT027
FDV43,700.0,OUT045
FDO40,2428.0,OUT013
FDP46,2964.0,OUT027
NCE43,744.0,OUT019
FDD05,2084.0,OUT035
FDJ60,780.0,OUT010
DRE27,1228.0,OUT018
FDO11,4140.0,OUT035
DRG11,3180.0,OUT027
FDK33,1508.0,OUT010
DRM23,2636.0,OUT045
FDJ02,3852.0,OUT027
NCZ05,1596.0,OUT045
NCL30,2036.0,OUT013
FDZ19,2468.0,OUT018
FDM45,2060.0,OUT049
FDO36,2840.0,OUT046
NCK31,764.0,OUT045
DRJ37,2380.0,OUT045
FDP24,1644.0,OUT018
FDF46,1868.0,OUT013
FDX46,-880.0,OUT019
NCL18,2980.0,OUT045
FDJ26,3428.0,OUT013
FDJ07,1804.0,OUT045
FDY15,2516.0,OUT013
DRG01,1164.0,OUT045
FDF58,1036.0,OUT045
FDZ14,92.0,OUT019
FDP31,1196.0,OUT049
FDH45,772.0,OUT013
FDA09,956.0,OUT010
FDW31,3344.0,OUT035
FDA57,712.0,OUT046
NCE55,2936.0,OUT035
FDC17,1480.0,OUT019
FDC59,1132.0,OUT013
FDA22,2684.0,OUT013
FDK52,3720.0,OUT035
NCM26,2432.0,OUT046
NCT53,2780.0,OUT035
FDW45,2100.0,OUT018
NCI18,3664.0,OUT035
FDE38,2316.0,OUT018
FDF08,-400.0,OUT019
FDY58,1716.0,OUT010
FDF58,-816.0,OUT019
FDX39,3464.0,OUT017
FDB44,3436.0,OUT049
FDF28,2076.0,OUT013
FDE39,1900.0,OUT013
FDT37,3724.0,OUT018
FDZ45,3256.0,OUT017
FDO40,2564.0,OUT035
FDM57,2884.0,OUT027
DRG36,2808.0,OUT017
FDY36,-732.0,OUT010
DRL60,3860.0,OUT027
FDS25,-112.0,OUT019
DRF49,3236.0,OUT027
FDP16,3836.0,OUT045
FDS60,2972.0,OUT049
FDU15,2172.0,OUT027
FDK43,2028.0,OUT046
FDN25,1000.0,OUT046
FDE53,1772.0,OUT049
FDB22,2492.0,OUT013
FDE39,2016.0,OUT017
FDX35,3772.0,OUT035
NCG54,2756.0,OUT049
FDH27,2464.0,OUT035
NCK42,3412.0,OUT013
FDS25,1844.0,OUT049
FDI10,2492.0,OUT018
FDU35,1784.0,OUT035
FDI04,3284.0,OUT017
DRK23,4096.0,OUT035
FDB53,460.0,OUT019
FDY02,4244.0,OUT049
FDM60,888.0,OUT035
NCJ31,1820.0,OUT010
DRP35,2104.0,OUT017
NCQ30,1644.0,OUT018
DRL11,604.0,OUT010
FDU01,3052.0,OUT013
FDR39,3028.0,OUT035
FDO08,2672.0,OUT046
FDC02,4068.0,OUT045
NCZ29,2164.0,OUT035
FDF29,244.0,OUT010
FDZ23,3104.0,OUT017
NCU53,2316.0,OUT018
NCW30,4076.0,OUT013
NCM26,3932.0,OUT027
FDV50,3444.0,OUT027
FDW15,2460.0,OUT049
FDI35,4372.0,OUT027
FDO11,4064.0,OUT017
FDN48,1484.0,OUT046
NCA17,2484.0,OUT049
NCN54,1300.0,OUT013
FDP22,908.0,OUT013
NCB54,2144.0,OUT035
FDD08,588.0,OUT045
DRM48,-1324.0,OUT010
FDG41,3284.0,OUT027
FDE44,2276.0,OUT027
FDE26,2432.0,OUT035
NCS38,1812.0,OUT013
NCJ54,3340.0,OUT018
FDI40,-280.0,OUT019
FDN45,3260.0,OUT018
FDU43,3840.0,OUT046
FDI04,1252.0,OUT010
NCC07,1388.0,OUT018
NCC07,-224.0,OUT019
NCD18,3620.0,OUT045
FDU55,4244.0,OUT035
FDX59,756.0,OUT035
FDR52,3140.0,OUT049
NCP17,1084.0,OUT013
FDQ32,1948.0,OUT045
NCT17,3052.0,OUT049
FDO10,1100.0,OUT049
FDE32,724.0,OUT049
FDN44,2476.0,OUT045
FDH02,1644.0,OUT035
FDK60,1676.0,OUT013
FDS24,-440.0,OUT019
FDL03,1308.0,OUT010
FDB46,4868.0,OUT027
FDO48,3652.0,OUT049
FDZ39,1804.0,OUT049
FDT02,2084.0,OUT027
FDC50,1548.0,OUT013
FDP39,1000.0,OUT035
DRG15,700.0,OUT018
FDP10,1380.0,OUT018
FDF53,4404.0,OUT027
FDN34,2724.0,OUT045
FDK02,1876.0,OUT045
FDC23,2764.0,OUT045
FDJ10,348.0,OUT019
FDE53,1872.0,OUT035
FDR25,4388.0,OUT035
FDW50,2624.0,OUT046
FDS09,972.0,OUT049
FDW49,924.0,OUT010
FDU51,2880.0,OUT046
FDF28,1772.0,OUT018
NCY30,2556.0,OUT018
FDD44,4092.0,OUT045
FDX09,2904.0,OUT017
NCF30,1996.0,OUT013
FDZ50,1088.0,OUT019
FDW37,1468.0,OUT013
FDD11,4124.0,OUT049
DRH39,956.0,OUT018
FDA36,3004.0,OUT049
NCG43,1572.0,OUT049
FDF02,1812.0,OUT035
FDP57,3124.0,OUT027
NCE42,3768.0,OUT017
NCR38,5420.0,OUT027
FDP03,152.0,OUT019
FDO51,916.0,OUT035
NCQ42,2040.0,OUT046
NCM41,1460.0,OUT046
FDH48,2868.0,OUT027
DRF60,3732.0,OUT046
FDJ27,1824.0,OUT035
FDQ14,2412.0,OUT013
FDN27,2016.0,OUT017
NCQ02,2984.0,OUT046
FDJ33,2108.0,OUT049
FDP07,4596.0,OUT027
DRE01,3852.0,OUT049
FDU36,1564.0,OUT045
FDL28,3768.0,OUT017
NCX53,2248.0,OUT046
FDZ39,1748.0,OUT013
NCP42,3092.0,OUT013
FDJ14,1532.0,OUT035
FDK04,1004.0,OUT049
NCC19,3152.0,OUT017
FDS09,612.0,OUT018
FDZ02,1640.0,OUT046
FDD35,1684.0,OUT018
NCY42,2376.0,OUT017
FDB05,3836.0,OUT045
FDF20,3244.0,OUT035
NCO41,1268.0,OUT018
FDC40,2812.0,OUT027
FDV58,3084.0,OUT045
FDZ57,2076.0,OUT045
DRM35,2824.0,OUT046
DRN36,1236.0,OUT018
FDQ13,1368.0,OUT046
DRO35,-60.0,OUT010
NCD43,1816.0,OUT035
FDA51,1572.0,OUT018
NCX17,5132.0,OUT027
NCZ17,732.0,OUT049
FDR11,4028.0,OUT027
FDW34,3924.0,OUT049
FDN50,1656.0,OUT017
FDS09,864.0,OUT046
FDS48,2140.0,OUT018
FDL44,2684.0,OUT049
DRF48,2700.0,OUT018
FDA14,2084.0,OUT018
NCD30,1644.0,OUT049
FDI16,988.0,OUT017
NCG06,4220.0,OUT035
DRZ24,2076.0,OUT035
NCS17,1468.0,OUT045
FDB37,3828.0,OUT045
FDE10,2268.0,OUT035
FDC57,3028.0,OUT045
FDM12,2732.0,OUT018
FDE24,2316.0,OUT049
FDW22,3484.0,OUT045
DRD01,2372.0,OUT027
NCZ18,5428.0,OUT027
FDN49,676.0,OUT045
FDR22,2020.0,OUT035
FDV08,-1208.0,OUT019
FDY39,2972.0,OUT046
FDV36,2108.0,OUT049
FDO60,724.0,OUT045
FDU04,3460.0,OUT027
FDR20,2324.0,OUT027
FDW19,-80.0,OUT019
FDU40,3164.0,OUT049
FDK15,1508.0,OUT045
DRF15,2564.0,OUT035
FDQ25,2896.0,OUT017
FDI48,-956.0,OUT019
FDS49,1252.0,OUT046
FDV22,2560.0,OUT046
NCV42,1720.0,OUT046
FDX26,2920.0,OUT046
FDI33,1188.0,OUT018
FDZ14,2060.0,OUT049
FDG10,988.0,OUT013
FDM38,596.0,OUT018
FDG26,5508.0,OUT027
FDH46,1828.0,OUT035
FDN13,1316.0,OUT018
FDU57,2560.0,OUT035
NCI06,2816.0,OUT046
FDM38,860.0,OUT045
NCG42,164.0,OUT010
FDL39,2844.0,OUT045
FDT31,1148.0,OUT019
FDV59,3468.0,OUT013
FDB49,1816.0,OUT035
FDD58,1708.0,OUT049
DRN59,760.0,OUT046
FDX48,2572.0,OUT049
FDQ11,4148.0,OUT049
FDY12,988.0,OUT049
FDQ11,4036.0,OUT045
DRI11,1936.0,OUT017
FDY32,4036.0,OUT027
FDS51,956.0,OUT045
FDR19,396.0,OUT010
DRB13,2764.0,OUT018
FDS21,1228.0,OUT035
FDQ40,2780.0,OUT045
NCE55,2796.0,OUT013
FDX43,4100.0,OUT027
FDS12,2068.0,OUT049
DRK01,2972.0,OUT027
FDN25,1052.0,OUT017
FDB60,3080.0,OUT046
FDQ13,1464.0,OUT017
DRK13,3020.0,OUT045
DRF25,308.0,OUT018
NCD42,-1212.0,OUT019
FDW25,1316.0,OUT045
NCV29,4300.0,OUT027
NCK42,3528.0,OUT035
DRJ13,3972.0,OUT027
DRD15,3744.0,OUT017
FDM27,2468.0,OUT045
FDZ50,2684.0,OUT018
FDC04,3828.0,OUT046
FDF50,3180.0,OUT049
FDP15,4028.0,OUT045
FDK46,4244.0,OUT035
FDZ56,2404.0,OUT018
FDY60,2428.0,OUT049
FDB10,3896.0,OUT035
FDR57,2468.0,OUT045
FDU58,3100.0,OUT049
FDH02,1484.0,OUT046
FDP48,2940.0,OUT013
FDI46,4128.0,OUT035
FDW56,3068.0,OUT013
NCM19,-180.0,OUT010
FDS50,4980.0,OUT027
FDK24,780.0,OUT013
FDO36,2968.0,OUT017
FDK45,3316.0,OUT027
NCL05,684.0,OUT045
FDL32,1564.0,OUT018
FDA28,2148.0,OUT049
FDY36,932.0,OUT018
FDP32,1748.0,OUT018
FDL50,2020.0,OUT046
DRC24,2492.0,OUT049
NCS18,1812.0,OUT017
FDD16,1336.0,OUT017
NCV18,1364.0,OUT013
FDX07,3004.0,OUT046
NCZ05,3116.0,OUT027
NCI31,628.0,OUT013
FDK14,1452.0,OUT049
NCR06,668.0,OUT045
NCF54,2812.0,OUT049
DRG23,484.0,OUT010
FDD53,736.0,OUT046
NCM31,3676.0,OUT027
FDT16,4276.0,OUT017
FDR40,1496.0,OUT035
DRG25,3020.0,OUT017
FDT10,1196.0,OUT035
FDY32,2604.0,OUT013
FDN50,1720.0,OUT035
FDZ35,-144.0,OUT019
NCP54,1892.0,OUT045
NCD07,1964.0,OUT035
FDS02,2868.0,OUT018
DRN59,532.0,OUT018
DRB24,2492.0,OUT013
FDP37,3476.0,OUT027
DRB01,2716.0,OUT018
FDR47,3104.0,OUT046
NCM31,340.0,OUT010
NCF06,5532.0,OUT027
NCV17,3556.0,OUT027
FDS10,2940.0,OUT049
FDN52,1588.0,OUT035
FDZ48,1844.0,OUT013
FDJ48,4020.0,OUT049
DRB13,4516.0,OUT027
FDV59,3544.0,OUT017
FDL32,1972.0,OUT035
FDZ12,2416.0,OUT035
NCR06,2156.0,OUT027
FDP51,2052.0,OUT017
FDY22,2324.0,OUT013
FDZ38,2812.0,OUT049
NCO54,1044.0,OUT035
FDR23,2932.0,OUT035
FDM38,1020.0,OUT049
FDS25,1836.0,OUT013
FDZ22,1380.0,OUT013
FDZ20,2144.0,OUT019
FDD45,-364.0,OUT010
FDN03,4052.0,OUT049
NCW30,4056.0,OUT046
FDY24,2420.0,OUT027
FDJ26,1504.0,OUT019
FDM15,2556.0,OUT049
NCW54,2412.0,OUT027
FDA23,1564.0,OUT045
FDA39,-1272.0,OUT019
FDZ12,2396.0,OUT017
NCB42,1844.0,OUT046
FDL16,752.0,OUT046
FDO24,588.0,OUT019
NCP42,3036.0,OUT046
FDR19,2076.0,OUT018
DRL01,3660.0,OUT045
FDV37,3184.0,OUT046
FDI41,484.0,OUT010
FDF58,1132.0,OUT049
NCF43,1980.0,OUT018
FDN02,3340.0,OUT049
NCP41,1864.0,OUT035
NCY17,2228.0,OUT027
FDL58,5684.0,OUT027
NCA30,4428.0,OUT027
FDE46,2124.0,OUT018
FDY38,3832.0,OUT035
NCH29,3004.0,OUT027
FDO20,3988.0,OUT045
FDP44,1412.0,OUT018
FDM02,2948.0,OUT027
FDJ14,2828.0,OUT027
FDH04,-428.0,OUT010
DRK23,3960.0,OUT046
NCW05,1680.0,OUT046
FDF12,2420.0,OUT049
FDL51,1528.0,OUT019
FDN03,3692.0,OUT018
DRJ37,2468.0,OUT049
FDM12,1132.0,OUT019
FDA16,3476.0,OUT045
NCB07,3192.0,OUT017
NCI17,-360.0,OUT019
FDR51,2412.0,OUT046
FDJ55,3556.0,OUT045
NCZ17,660.0,OUT013
FDU25,1020.0,OUT013
NCG18,1612.0,OUT045
DRM11,4168.0,OUT017
FDH16,1632.0,OUT035
FDZ04,732.0,OUT018
NCX53,2420.0,OUT035
FDX38,2324.0,OUT027
FDX09,2796.0,OUT046
NCW05,1412.0,OUT018
NCS41,3016.0,OUT017
FDI26,2812.0,OUT046
NCZ41,3484.0,OUT027
NCK06,1936.0,OUT046
FDX23,3028.0,OUT027
NCA42,2504.0,OUT046
FDC20,988.0,OUT049
DRC49,1988.0,OUT018
FDX01,1900.0,OUT013
FDC08,3572.0,OUT045
FDC02,4184.0,OUT017
FDK10,2836.0,OUT045
DRC24,2452.0,OUT013
FDW16,-352.0,OUT019
NCU06,3308.0,OUT018
DRA59,2876.0,OUT045
FDR24,-384.0,OUT019
DRL35,444.0,OUT018
FDA49,1420.0,OUT013
NCC55,616.0,OUT046
DRD24,380.0,OUT019
NCE55,2868.0,OUT049
FDT33,2676.0,OUT045
NCT53,2612.0,OUT013
FDS26,4100.0,OUT046
FDL22,1204.0,OUT018
FDP44,1824.0,OUT017
FDC52,2156.0,OUT018
FDI53,676.0,OUT010
FDZ23,3000.0,OUT046
NCT18,2892.0,OUT013
FDR13,1904.0,OUT046
FDB09,84.0,OUT010
FDZ60,1764.0,OUT013
FDB11,3564.0,OUT046
FDC10,1668.0,OUT018
FDW56,3212.0,OUT035
FDK14,2836.0,OUT027
DRE27,2988.0,OUT027
FDA38,3896.0,OUT017
FDT11,2972.0,OUT045
FDP15,4224.0,OUT035
FDV27,1604.0,OUT035
FDS36,3268.0,OUT027
FDY40,2324.0,OUT027
NCF19,892.0,OUT049
FDF53,2892.0,OUT045
FDS14,3964.0,OUT027
FDE56,1068.0,OUT046
FDZ19,2960.0,OUT035
FDZ46,1820.0,OUT013
FDR16,3396.0,OUT046
FDG29,436.0,OUT018
NCE30,3472.0,OUT017
FDZ40,868.0,OUT046
FDG58,2236.0,OUT018
DRH03,1548.0,OUT013
FDZ47,1612.0,OUT045
FDV04,2244.0,OUT018
FDZ10,1748.0,OUT018
FDG46,1952.0,OUT017
NCF07,1532.0,OUT045
FDY44,3292.0,OUT035
FDB21,3836.0,OUT013
FDS20,3048.0,OUT035
FDS49,1380.0,OUT049
FDX55,4948.0,OUT027
NCQ02,2676.0,OUT018
FDR25,4228.0,OUT013
DRG39,828.0,OUT045
FDB46,3408.0,OUT046
